"query_country_code","lau1_code","sum"
DE,DEA35_5558004,267659
FR,FR414_8802,267634
FR,FR223_8008,266944
FR,FR433_7004,266306
UK,E07000048,265986
DE,DE128_82265002,265048
FR,FR243_3604,264200
DE,DE717_6433008,264157
FR,FR622_1230,264004
FR,FR261_2122,263960
DE,DE218_91750132,263728
DE,DEF0E_10610113,263643
DE,DEA43_5758008,263123
DE,DE21C_91790134,262750
GR,EL421_6202,262014
DE,DEB3D_73335003,261631
DE,DE113_81165007,261484
DE,DE119_8126011,261286
FR,FR104_9129,261187
FR,FR822_505,260960
DE,DE123_82150108,260543
DE,DE123_8215090,260455
FR,FR422_6828,260135
DE,DEA58_5962056,259986
FR,FR622_1204,259972
FR,FR105_9290,259535
FR,FR723_4304,259142
DE,DE124_82165004,259062
FR,FR104_9108,258496
FR,FR262_5801,258029
DE,DE143_8417025,257536
DE,DEA34_5554052,256912
FR,FR625_4602,256605
UK,E07000051,256332
DE,DEB3K_73405007,255961
FR,FR412_5521,255908
FR,FR724_6336,255698
DE,DEA2B_5378024,255403
DE,DEA57_5958008,254999
DE,DE123_82150101,254869
DE,DEA58_5962060,254794
DE,DE737_6636007,254690
DE,DEF07_1054033,254664
DE,DEA36_5562036,254556
FR,FR628_8211,254322
FR,FR104_9132,254293
FR,FR107_9408,253656
DE,DE148_8436094,253113
FR,FR627_8131,252977
DE,DE27C_97780173,252592
FR,FR244_3708,252415
FR,FR822_519,251566
FR,FR412_5512,251135
DE,DE12A_8235065,250667
FR,FR723_4311,250457
DE,DE112_8115050,250088
DE,DE22A_92770128,250047
DE,DE939_33595402,249564
DE,DE266_96730149,249440
FR,FR251_1440,249127
FR,FR212_1021,248933
FR,FR107_9425,248794
DE,DE932_33525406,248608
FR,FR823_610,248306
DE,DE276_97725711,247910
DE,DE113_81165004,247869
DE,DE21C_91790126,247762
DK,DK012_159,247353
DE,DE134_83175003,246915
DE,DE22A_92770145,246505
DE,DE937_33575401,246281
FR,FR432_3927,246010
DE,DE115_81185003,245999
DE,DEB24_72335005,245959
DE,DEB12_71315002,245942
DE,DEB18_71385002,245582
FR,FR622_1217,245566
FR,FR625_4616,245277
DE,DE949_3454041,245212
FR,FR811_1103,243345
DE,DE94E_34595401,243334
DE,DE118_81255013,243283
DE,DE27C_97780116,243017
FR,FR613_4024,242978
DK,DK031_440,242244
DE,DE23A_93775350,242237
DE,DE114_81175009,242203
FR,FR211_812,241990
FR,FR211_803,241741
DE,DEB12_71315003,241512
DE,DE128_8226018,241431
DE,DE216_91735107,240985
DE,DEB3B_73315002,240722
FR,FR814_4825,240712
FR,FR105_9211,240235
FR,FR414_8820,239940
FR,FR263_7122,239620
DE,DE246_94725412,239366
FR,FR513_5328,239284
DE,DEB3F_73355001,238871
DE,DE139_8336084,238782
FR,FR245_4105,238663
DE,DE215_91720111,238582
DE,DE276_97720130,238378
DE,DE123_82155005,238320
DE,DE21F_91820119,238241
FR,FR252_5035,238206
FR,FR521_2239,237461
FR,FR822_520,237234
FR,FR521_2223,237124
DE,DEA5C_5978012,236622
FR,FR813_3408,235758
DE,DE248_94740140,235307
DE,DE128_82265006,234870
DE,DE12B_8236028,234851
DE,DE12B_8236004,234499
DE,DEA2A_5374016,234248
FR,FR412_5522,233930
FR,FR723_4309,233774
DE,DE123_82150105,233284
DE,DEB3H_73375007,232583
DE,DE259_95740112,232348
DE,DE123_82155004,232217
DE,DE132_83155009,232138
DE,DEB3B_73315004,232105
DE,DE138_83355001,231458
DE,DE11D_81365005,231233
DE,DE21N_91900140,231094
DE,DE11A_81275004,230967
FR,FR102_7712,230806
DE,DE734_6633005,230795
DE,DEA38_5570032,230774
FR,FR252_5097,230578
DE,DE71A_6436012,230511
FR,FR253_6139,230416
DE,DEB3I_7338017,230194
DE,DEA37_5566068,230058
DE,DEA5B_5974012,230018
DE,DE116_8119001,229967
DE,DE21J_91865156,229784
DE,DE21L_91880120,229733
FR,FR211_833,229730
FR,FR622_1238,229381
DE,DE279_97750129,229220
DE,DE216_91730147,228964
DE,DE259_95740123,228911
DE,DE21N_91900141,228765
DE,DE228_92750141,228620
DE,DE128_82265001,228541
FR,FR521_2205,228484
FR,FR107_9498,228396
FR,FR431_2528,228223
GR,EL622_3202,228148
DE,DE21K_91870122,227879
FR,FR213_5126,227492
FR,FR253_6103,227025
DE,DEB3F_73355004,227018
DE,DE922_3251047,226527
DE,DE24A_94760175,226443
DE,DE146_84265001,226247
FR,FR814_4813,225926
DE,DEA47_5774040,225712
DE,DE132_83155017,225687
FR,FR724_6341,225193
DE,DE929_3241002,224927
DE,DE11B_81285002,224628
DE,DE265_96720139,224236
DE,DE21B_91780145,224087
DE,DE71A_6436011,223862
DE,DE71C_6438010,223788
DE,DE118_8125058,223642
DE,DE237_93740133,223415
DE,DE21I_91850158,223375
BG,SLS01,223200
DE,DEA2C_5382008,222911
FR,FR825_8319,222740
DK,DK012_167,222695
FR,FR628_8215,222650
DE,DE128_8226012,222526
FR,FR631_1927,222433
DE,DEF06_10535343,222359
DE,DE12B_82365005,222075
DE,DE94G_3461007,222035
DE,DEB18_71385003,221940
DE,DEB3I_73385002,221834
DE,DEA44_5762032,221763
DE,DE24A_94760189,221672
DE,DE21B_91780120,221576
DE,DE94D_3458005,221505
DE,DE115_8118076,221204
DE,DE724_6534018,220465
DE,DEA2C_5382016,220153
DE,DE128_8226028,219980
DE,DE931_3351004,219874
FR,FR261_2116,219818
DE,DE247_94730166,219760
FR,FR261_2118,219446
FR,FR823_611,219423
DE,DEA45_5766032,219330
DE,DE218_91755114,219186
FR,FR626_6520,219112
DE,DEA34_5554064,219013
DE,DE923_3252003,218886
DE,DE21A_91770115,218407
FR,FR614_4714,218149
DE,DE224_92710146,217782
DE,DE217_91740126,217774
FR,FR521_2204,217563
DE,DE264_96710155,217434
DE,DE127_82255009,217430
DE,DE922_3251040,217175
DE,DE215_91720118,217110
DE,DEA1E_5166024,217056
FR,FR104_9134,216959
DE,DEF09_10565636,216794
DE,DEA1C_5158036,216783
FR,FR822_517,216474
DE,DE237_93740134,216344
DE,DE266_96730117,216219
DK,DK042_710,216045
DE,DE947_3452019,215872
DE,DE225_92720141,215516
DE,DE238_93750190,214721
DE,DEB3I_73385004,214428
DE,DE929_3241015,214403
DE,DE25B_95760151,214167
FR,FR821_430,214080
DE,DE138_83355002,213955
FR,FR521_2202,213920
DE,DE737_6636006,213507
FR,FR822_509,213163
FR,FR812_3036,212944
UK,S30000034,212414
FR,FR825_8304,212204
FR,FR105_9235,212067
FR,FR627_8122,212010
FR,FR521_2206,211578
DE,DEF07_10545459,211352
DE,DEB14_71335002,211326
FR,FR822_522,210829
DE,DE722_6532014,210784
FR,FR433_7028,210151
DE,DEA2C_5382040,209250
DE,DEB3B_73315003,209125
FR,FR104_9138,208647
DE,DE116_81195004,208607
DE,DEB15_71345001,208569
DE,DEA38_5570016,208219
FR,FR811_1134,208196
DE,DE948_3453006,207258
FR,FR521_2238,207075
DE,DE124_82165007,205970
DE,DE922_32515403,205878
DE,DE238_93750170,205762
DE,DE26A_96775621,205202
DE,DE246_94725416,205038
FR,FR622_1231,204937
DE,DEB14_71335003,204577
DE,DE264_96715604,204266
DE,DE128_82260105,204161
DE,DE113_8116072,203477
DE,DE929_3241003,202838
FR,FR107_9404,202580
DE,DEA36_5562028,202342
DE,DE21E_91815141,202128
DE,DEA27_5362040,202089
DE,DE722_6532011,201230
FR,FR814_4803,201120
DE,DE227_92740126,201029
FR,FR102_7736,200992
FR,FR724_6350,200792
DE,DE258_95730122,200706
FR,FR521_2231,200300
DE,DE239_93760150,199648
DE,DE112_81155006,198980
DE,DE267_96745610,198978
DE,DE21B_91780130,198028
DE,DE112_8115044,197961
DE,DE94F_3460009,197720
DE,DE926_3255023,197456
DE,DE27D_97790194,197445
DE,DE949_3454014,197064
DE,DE123_82150102,196970
DE,DE136_8326003,196918
DE,DE238_93750199,196643
DE,DE148_84365006,196471
FR,FR826_8412,196409
DE,DE21M_91890141,196378
DE,DEA26_5358028,196137
DE,DE11D_81365008,195194
FR,FR412_5531,195095
DE,DE21J_91860137,194727
DE,DE123_8215064,194452
DE,DEA42_5754020,194296
FR,FR108_9510,194203
DE,DE94E_3459014,194168
DE,DEB3I_7338004,194111
FR,FR713_2620,193774
DE,DEA37_5566080,193656
FR,FR826_8404,193446
DE,DE218_91750122,193413
DE,DE264_96710130,193409
DE,DE112_81155001,193159
FR,FR104_9124,193077
DE,DE933_3353026,193070
DE,DEB3F_73355006,192859
DE,DE239_93760170,192785
FR,FR521_2248,192609
DE,DE249_94755430,192397
DE,DE23A_93775349,192303
FR,FR107_9487,192288
DE,DEB3J_73395005,192087
FR,FR825_8302,192047
DE,DEA2D_5334008,192000
FR,FR261_2127,191952
DE,DE932_3352050,191821
DE,DE27E_97800119,191036
DE,DEB1A_71415004,190988
DE,DE247_94730141,190908
FR,FR521_2214,190801
DE,DE27C_97785758,190527
DE,DEA5A_5970016,190184
DK,DK042_706,189998
DE,DEA5B_5974056,189621
DE,DE128_8226082,189571
DE,DE235_93720135,188951
DE,DE123_8215084,188906
DE,DE918_3155004,188748
DE,DE24B_94775436,188552
DE,DE71C_6438004,188551
DE,DE267_96740133,188531
FR,FR104_9111,188434
DE,DEA46_5770028,188349
FR,FR714_3806,188347
DE,DE136_83265003,187665
FR,FR212_1008,187244
DE,DEA45_5766048,186969
FR,FR213_5138,186607
DE,DE275_97715705,186382
DE,DEA2C_5382032,186196
DE,DE115_8118003,186196
FR,FR631_1937,185999
DE,DE132_83155010,185973
DE,DE25A_95755519,185946
FR,FR104_9119,185910
DE,DE736_6635022,185896
DE,DE134_83170153,185692
DE,DE132_83155016,185598
FR,FR104_9105,185564
DE,DE278_97740122,185341
FR,FR826_8420,185272
DE,DEA1B_5154052,185225
DE,DE12C_82375005,185195
DE,DE143_84175007,185094
DE,DE724_6534004,184882
FR,FR811_1123,184437
DE,DE26C_96790147,184420
FR,FR108_9517,184290
DE,DEB3E_73345003,184013
FR,FR105_9205,183981
DE,DE25C_95770173,183967
DE,DE21C_91795131,183769
DE,DE21F_91820120,183677
DE,DE915_3152016,183661
DE,DE146_84265006,183491
DE,DE21H_91840139,183322
FR,FR107_9444,183236
DE,DEB3J_73395004,183127
FR,FR521_2235,183033
DE,DE225_92720136,182758
DE,DEF09_1056025,182744
DE,DE925_3254020,181843
DE,DE275_97715704,181487
FR,FR223_8042,181131
DE,DEB3I_7338023,180871
DE,DE235_93720112,180860
DE,DEA46_5770044,180733
DE,DE224_92710141,180623
DE,DE737_6636002,180558
DE,DEB3I_73385003,180391
DE,DEF0A_1057008,180206
DE,DE946_3451002,180080
FR,FR713_2622,179985
DE,DE267_96745613,179783
DE,DE132_83155007,179588
DE,DEA45_5766052,179540
DE,DE915_3152007,179447
DE,DEA5A_5970008,179438
DE,DEA45_5766004,179393
DE,DE735_6634006,179286
DE,DEB18_71385008,179116
DE,DE139_83360105,178616
DE,DE917_3154010,178516
DE,DE11D_81365002,178507
DE,DEB3F_73355007,178080
DE,DE938_3358016,177809
DE,DE12A_82355003,177629
DE,DE22A_92775241,177554
DE,DEB3I_73385005,177377
DE,DE246_94729444,177314
DE,DE919_3156002,176992
FR,FR261_2119,176365
DE,DE928_3257035,175776
DE,DE722_6532001,175408
DE,DEA1B_5154040,174450
DE,DE277_97735713,174391
DE,DE123_8215046,174295
FR,FR823_626,174026
DE,DEF08_1055007,173965
FR,FR826_8414,173896
DE,DEA58_5962028,173588
DE,DEA1B_5154020,172479
DE,DE238_93750165,172423
FR,FR825_8309,171632
FR,FR261_2113,171621
DE,DEA59_5966008,171609
FR,FR107_9416,171609
DE,DE21M_91890157,170992
FR,FR622_1241,170970
DE,DE21J_91860162,170690
DE,DE149_84375007,170466
DE,DE22B_92780184,170179
DE,DE258_95730127,170159
DE,DE12B_8236070,170052
DE,DE226_92730152,170048
FR,FR823_631,170033
DE,DE265_96725606,169995
FR,FR102_7725,169780
DE,DE128_8226060,169765
FR,FR713_2627,169679
DE,DE269_96760123,168910
DE,DE145_84255001,168780
DE,DE113_81165002,168762
DE,DEB1A_71415002,168493
DE,DEA28_5366008,168359
FR,FR107_9405,168226
DE,DE94F_3460006,167843
UK,E06000017,167825
DE,DE21H_91840135,167819
DE,DE94A_3455026,167473
DE,DE24A_94760152,167351
FR,FR621_913,167159
DE,DE143_8417013,167085
DE,DE128_8226009,167062
FR,FR242_2814,166649
DE,DEB3G_73365006,166532
FR,FR713_2606,166403
DE,DE21M_91895173,166210
DE,DE26B_96780135,165957
FR,FR521_2240,165914
DE,DEA38_5570040,165896
DE,DE26A_96775625,165501
FR,FR222_6040,165408
GR,EL422_6002,165270
DE,DE27D_97795721,165171
DE,DEA34_5554060,164842
DE,DEB3B_7331055,164649
FR,FR104_9109,164167
DE,DE724_6534003,163811
DE,DE12A_82355005,163721
DE,DEA27_5362016,163614
DE,DEB3I_7338020,163451
DE,DEB23_72325004,163073
FR,FR107_9419,162835
DE,DE718_6434004,162246
DE,DE21H_91840147,161968
DE,DE145_84255003,161781
DE,DE94E_3459033,161768
DE,DE146_84265009,161734
DE,DE112_8115042,161728
DE,DE11D_8136042,161624
DK,DK012_157,161339
FR,FR108_9539,161327
DE,DE259_95740132,161081
FR,FR521_2203,160974
DE,DEB3C_73325004,160951
DE,DE218_91750127,160528
DE,DEA26_5358048,160527
DE,DEA57_5958028,160519
DE,DE721_6531002,160306
DK,DK012_169,160142
DE,DE21J_91865158,159804
DE,DE13A_8337038,159731
FR,FR108_9509,159696
DE,DE268_96755619,159536
FR,FR103_7817,159462
DE,DE914_31515406,159206
FR,FR261_2128,158872
FR,FR823_603,158832
DE,DE112_8115029,158680
DE,DE27B_97775752,158628
DE,DE21K_91870162,158621
DE,DE224_92710140,158520
DE,DEA37_5566044,158471
DE,DE929_3241016,158387
DE,DE118_81255005,157881
FR,FR533_7997,157140
DE,DE923_3252008,157139
FR,FR814_4821,156759
DE,DE277_97735716,156583
DE,DE218_91750115,156551
DE,DE219_91760139,156528
DE,DE21H_91840146,156144
DE,DE246_94725417,156102
FR,FR622_1205,156089
DE,DEA2C_5382064,155835
FR,FR104_9139,155834
DE,DEA37_5566056,155599
DE,DE268_96750117,155422
DE,DE21C_91790119,155248
FR,FR214_5215,155129
DE,DE132_83155014,154973
FR,FR627_8144,154924
DE,DE259_95740117,154165
DE,DE949_3454018,154135
DE,DE12B_82365006,153799
DE,DE716_6432005,153764
DE,DE946_3451005,153678
DE,DE922_3251007,153553
DE,DE145_84255009,153446
FR,FR211_830,153214
DE,DE128_8226037,153209
DE,DE256_95710180,153207
DE,DE715_6431016,152762
DE,DE25A_95750112,152326
DE,DE25A_95755518,152022
DE,DE21K_91870130,151969
DE,DEA42_5754024,151546
FR,FR724_6338,151226
DE,DE228_92750121,151104
FR,FR823_620,151050
DE,DE132_83155005,151002
DE,DE265_96720134,150983
FR,FR814_4815,150902
UK,S30000013,150666
DE,DE279_97750164,150593
DE,DE21K_91870165,150415
DE,DEB22_72315006,150215
DE,DEA2D_5334020,149187
DE,DE258_95730120,149077
FR,FR712_705,148166
DE,DE236_93730155,148054
FR,FR821_421,147804
DE,DE24B_94770148,147773
DE,DEA2B_5378012,147706
DE,DE278_97745732,147615
DE,DE21D_91800124,147237
DE,DEA43_5758020,147228
DE,DE926_32555408,147068
DE,DE268_96755618,147019
DE,DE71D_6439012,146803
DE,DEA27_5362004,146788
FR,FR521_2246,146702
DE,DEB3I_7338016,146666
FR,FR108_9526,146646
DE,DE267_96740221,146191
DE,DE249_94750136,146049
DE,DE25A_95755522,145775
DE,DE141_8415019,145569
DE,DE947_3452020,145270
FR,FR823_624,145084
DE,DE114_8117010,145076
FI,FI200_213,145075
DE,DE128_8226038,144467
DE,DE275_97710142,143844
DE,DE916_3153012,143512
FR,FR102_7715,143395
DE,DE27E_97800118,143073
DE,DEA58_5962044,143050
DE,DE145_8425039,142827
DE,DE124_82165001,142574
DE,DE12B_8236046,142458
DE,DE26B_96780193,142373
DE,DE21C_91795132,142301
DE,DE139_83365005,141983
FR,FR628_8227,141934
DK,DK012_173,141841
DE,DE21C_91790118,141745
DE,DE142_8416048,141636
DE,DE22B_92780197,141418
DE,DE227_92740128,141138
DE,DE13A_83375004,141123
DE,DE12A_82355004,140892
DE,DE127_82255003,140480
DE,DE138_8335035,140416
DE,DE26C_96795646,140215
DE,DEA1F_5170040,140169
DE,DEA1E_5166020,140131
FR,FR823_618,140095
FR,FR211_805,140081
FR,FR105_9225,140064
DE,DE138_83355003,140055
DE,DE128_8226062,139784
FR,FR821_417,139567
DE,DE247_94735418,139559
FR,FR814_4808,139478
DE,DE929_3241007,139406
DE,DEA29_5370036,139382
DE,DEA46_5770040,139302
LU,LU000_9,139254
DK,DK012_163,139028
DE,DE264_96710143,139019
DE,DE938_33585402,138947
DE,DE21B_91785130,138594
DE,DE719_6435009,138548
DE,DE27C_97785768,138503
DE,DE265_96725607,138408
DE,DE269_96760121,138316
FR,FR632_2327,138265
DE,DE22A_92770139,138100
DE,DE218_91750135,138060
DE,DE245_94710140,137896
DE,DE12B_8236071,137635
FR,FR105_9227,137625
DE,DEA58_5962020,137490
FR,FR411_5401,137362
FR,FR628_8226,137255
DE,DE278_97740121,137000
DE,DE27D_97795722,136707
DE,DE124_82165006,136654
DE,DE737_6636004,136571
DE,DE12A_8235080,136529
DE,DEA2B_5378008,136331
FR,FR104_9117,135967
FR,FR251_1422,135835
DE,DE929_3241014,135745
DE,DE914_31515405,135680
FR,FR814_4817,135673
DE,DE116_8119061,135626
DE,DE929_3241004,135616
DE,DE136_8326005,135438
DE,DE22A_92770154,135318
DE,DE946_3451004,135211
DE,DE27C_97785764,135186
DE,DE245_94715407,135131
DE,DE11D_81365004,135120
FR,FR814_4816,134822
FR,FR245_4117,134432
DE,DE258_95735517,134205
DE,DE127_82255008,134114
DE,DE732_6631011,133779
DE,DE235_93720130,133455
DE,DE935_3355001,133426
DE,DE27C_97785765,133368
DE,DE21E_91810128,133285
FR,FR102_7711,133216
DE,DE128_82265007,133153
DE,DEA5B_5974036,133152
DE,DE123_8215089,133045
DE,DE256_95710190,132728
DE,DE722_6532016,132657
DE,DE269_96760165,132435
DE,DEA43_5758032,132165
DE,DE139_83365008,132103
DE,DE134_8317031,132024
DE,DE22A_92770142,131977
DE,DE124_82165003,131930
DE,DE264_96710121,131924
DE,DE22A_92775239,131716
DE,DE22A_92775240,131692
DE,DEA1F_5170016,131285
DE,DE115_8118051,131085
DE,DE27B_97775756,130874
DE,DE24C_94780165,130625
FR,FR724_6318,130457
DE,DE219_91760126,130327
DE,DE21E_91810114,130326
DE,DE71E_6440016,130317
DE,DE722_6532009,129870
DE,DE228_92750150,129087
FR,FR102_7729,128934
DE,DE25A_95755524,128885
DE,DE257_95725514,128830
DE,DE22A_92770149,128591
FR,FR712_725,128015
DE,DE27E_97800112,127976
FR,FR105_9232,127905
DE,DE229_92760115,127747
DE,DE27B_97770159,127711
DE,DE22B_92780118,127527
DE,DE279_97750139,127402
DE,DE12B_82365007,127392
FR,FR261_2137,127026
DE,DE929_3241018,126994
DE,DE26C_96790202,126935
DE,DE21I_91855155,126853
DE,DE256_95715502,126521
FR,FR104_9106,126487
DE,DE21L_91880113,126310
DE,DE21L_91880124,126269
DE,DE923_3252007,125692
DE,DE24B_94770163,125264
DE,DE246_94720119,125174
DE,DE246_94725415,125085
DE,DEA38_5570036,125058
FR,FR712_716,125043
DE,DE21L_91880141,124939
DE,DE114_81175008,124902
DE,DEA35_5558008,124855
DE,DE717_6433005,124784
DE,DE132_83155004,124725
DE,DE225_92720129,124333
FR,FR102_7721,124315
FR,FR614_4734,124199
FR,FR105_9285,123939
FR,FR104_9107,123667
DE,DE249_94750120,123663
DE,DE27A_97760129,123544
DE,DE116_8119041,123454
DE,DE21H_91840129,122873
DE,DE112_8115051,122746
FR,FR521_2210,122672
DE,DE258_95730114,122534
DE,DE228_92755234,122531
DE,DE27B_97775754,122455
DE,DE113_8116076,122381
DE,DE266_96735638,122243
DE,DE128_8226063,122004
DE,DE11D_8136045,121947
DE,DE239_93760149,121666
DE,DE925_3254028,121567
DE,DE128_82260107,121530
DE,DEA46_5770036,121520
DE,DE94F_3460002,121350
FR,FR814_4802,121179
DE,DE259_95740157,121015
DE,DE148_84365008,120927
DE,DE113_8116081,120823
DE,DE915_31525401,120814
DE,DE21M_91895170,120742
DE,DE22B_92785248,120588
DE,DE21A_91770139,120163
DE,DE245_94715408,119951
DE,DE933_33535403,119886
DE,DE234_93715304,119706
DE,DE94D_3458010,119301
DE,DE268_96755616,119229
DE,DE94E_34595404,119202
DE,DE259_95749444,119145
DE,DE228_92750122,119144
DE,DE256_95710165,119033
DE,DE927_32565408,118889
DE,DE134_83170151,118870
DE,DEF0B_10580169,118545
DE,DE141_84155006,118463
DE,DE21H_91840127,118463
DE,DE264_96710114,118211
DE,DE21N_91905174,118058
DE,DE724_6534011,118018
DE,DE21L_91880127,117947
DE,DE13A_8337002,117925
DE,DE226_92735216,117799
DE,DE27E_97800143,117717
DE,DE21M_91890143,117420
DK,DK042_741,117314
DE,DE127_82255006,117090
DE,DEA1E_5166004,117004
DE,DE721_6531006,116986
DE,DE134_8317005,116928
DE,DE94C_3457018,116877
DE,DEA34_5554032,116795
DE,DE22C_92790127,116494
DE,DE927_32565409,116327
DE,DEA37_5566020,116083
DE,DE135_83255004,115600
DE,DE258_95730125,115396
FR,FR812_3025,115343
DE,DE219_91760114,115228
DE,DE119_81265002,115135
DE,DE11A_81275003,115017
DE,DE25C_95775536,114913
DE,DEA34_5554028,114909
FR,FR823_604,114794
FR,FR104_9118,114699
DE,DE246_94720190,114514
DE,DE276_97725710,114487
DE,DE245_94715406,114438
DE,DE94F_3460005,114395
DE,DEA2A_5374024,114124
FR,FR534_8603,114035
DE,DE27A_97765735,113569
DE,DE236_93730146,113481
FR,FR108_9525,113264
DE,DE929_3241006,113258
DE,DEA1E_5166008,113018
DE,DE218_91750124,112904
FR,FR102_7727,112740
DE,DE246_94725414,112638
DE,DE249_94750128,112496
DE,DE926_32555409,112356
DE,DE236_93730121,112271
DE,DE928_32575403,112013
DE,DE922_3251012,111801
DE,DE279_97750134,111495
DE,DE715_6431017,111356
DE,DE115_8118021,111302
DE,DE236_93730126,111214
DE,DE22A_92770124,111119
DE,DE27B_97775751,111099
DE,DE719_6435013,111074
DE,DEA1B_5154004,110937
DE,DE238_93755333,110808
DE,DE26A_96770129,110802
DE,DE215_91720134,110494
DE,DE21M_91890145,110362
DE,DE246_94720179,110330
DE,DE91A_3157007,110168
DE,DE228_92750125,110039
DE,DE264_96710140,109906
DE,DE226_92735218,109633
DE,DE141_8415092,109469
DE,DE26A_96770114,109367
DE,DE278_97745729,109350
DE,DE27A_97760125,109279
DE,DEA2D_5334028,109261
DE,DE114_81175011,109196
DE,DE278_97745730,109026
DE,DE94H_34625401,108973
DE,DE13A_83375002,108514
DE,DE234_93710127,108306
FR,FR823_619,108245
DE,DE925_32545402,108092
DE,DE227_92740176,108033
DE,DE11C_8135032,108019
FR,FR823_629,108017
DE,DE142_8416022,107876
DE,DE227_92745220,107777
FR,FR211_832,107244
DE,DE219_91765115,107176
DE,DE94E_3459003,107129
DE,DE22C_92790113,107125
DE,DE148_84365009,107078
DE,DE929_3241013,107048
DE,DE215_91720122,106943
DE,DE228_92750138,106879
FR,FR108_9530,106870
DE,DE276_97725706,106798
DE,DE22B_92780123,106616
DE,DE94B_3456001,106449
DE,DE94D_3458013,106075
DE,DE115_8118060,106063
DE,DE25C_95770161,106050
DE,DE22A_92770114,106020
DE,DE269_96760145,105948
DE,DE238_93750175,105925
DE,DE227_92745227,105875
DE,DE937_3357041,105845
DE,DE141_8415093,105491
DE,DE11C_8135025,105179
DE,DE94C_3457021,105079
DE,DE218_91750139,105055
DE,DE13A_83370106,105032
DE,DEA57_5958016,105014
DE,DE259_95740155,104899
DE,DE94E_34595403,104854
DE,DEA28_5366020,104330
DE,DE21E_91815142,104229
DE,DE234_93710113,104154
DE,DE265_96720117,104132
DE,DE947_3452023,104005
DE,DE94B_34565401,103902
FR,FR615_6495,103849
DE,DE116_8119089,103809
DE,DE24B_94770136,103789
DE,DEA34_5554036,103769
DE,DE946_3451008,103649
DE,DE21K_91870129,103458
DE,DE919_3156009,103386
DE,DE936_3356008,103243
DE,DE245_94710195,102972
DE,DE264_96719444,102683
DE,DE249_94750112,102676
DE,DE949_34545407,102519
DE,DE214_91710125,102421
DE,DE928_32575406,102281
DE,DE257_95720115,102218
DE,DE918_3155012,102004
DE,DE917_3154013,101976
DE,DE217_91745110,101777
DE,DEA1B_5154060,101776
DE,DE146_84260134,101774
DE,DE21D_91800123,101749
DE,DE94D_3458009,101649
DE,DE275_97715771,101643
DK,DK042_727,101632
DE,DE914_31515402,101624
DE,DE215_91720117,101558
FR,FR105_9239,101395
DE,DEA28_5366040,101309
DE,DE214_91710117,101205
DE,DE94G_3461002,101171
DE,DEA2C_5382036,101161
DE,DE25A_95755521,101127
DE,DE929_3241020,101067
DE,DE235_93725318,101063
DE,DE26C_96795649,101026
FR,FR822_516,100731
DE,DE26C_96795647,100723
DE,DE93B_33615401,100638
DE,DE94E_3459020,100591
DE,DE23A_93770131,100451
DE,DE21K_91870137,100442
DE,DE914_31515404,100292
DE,DE276_97720171,100218
FR,FR252_5099,100198
DE,DE226_92735217,100117
DE,DEA35_5558020,99841
DE,DE218_91755112,99626
DE,DE238_93750148,99407
DE,DEA26_5358004,99190
DE,DE21J_91860158,99061
DE,DE24C_94780116,98854
FR,FR821_420,98787
FR,FR252_5098,98753
DE,DE949_34545409,98638
FR,FR812_3034,98582
DE,DE25B_95760121,98412
DE,DEA38_5570024,98406
DE,DE94B_34565403,98348
DE,DE134_83175011,98337
DE,DE22C_92790134,98152
DE,DE21H_91840121,98069
DE,DE268_96755617,98047
DE,DE264_96710124,97892
DE,DEA2A_5374028,97803
DE,DE21K_91870128,97727
DE,DE21G_91835149,97640
DE,DE227_92740134,97569
FR,FR825_8323,97513
DE,DE219_91760137,97486
DE,DE13A_83375008,97440
DE,DE118_8125007,96860
DE,DE227_92745221,96677
DE,DE246_94720139,96113
DE,DEA1F_5170004,95907
DE,DE228_92750145,95823
DE,DE25A_95750121,95608
FR,FR723_4317,95532
DE,DE279_97755739,95470
DE,DE259_95740156,95130
DE,DE915_3152004,95091
FR,FR713_2601,95054
DE,DE118_8125039,95003
DE,DEA43_5758028,95000
DE,DE927_32565404,94950
DE,DE25C_95775534,94893
DE,DEF0C_10595920,94797
DE,DE27C_97785767,94780
DE,DEA44_5762028,94615
DE,DE276_97720117,94303
DE,DE915_31525402,94228
DE,DE127_82255004,94092
DE,DE71E_6440006,94044
DE,DEA28_5366004,94017
DE,DE128_8226036,93849
DE,DE27E_97805745,93783
DE,DE22A_92775243,93565
DE,DE25B_95760132,93316
DE,DE21E_91815143,93294
DE,DE21K_91870179,93280
DE,DE94A_3455007,93208
DE,DE21M_91890149,92893
DE,DE13A_8337062,92842
DE,DE248_94740154,92791
DE,DE139_83365006,92785
DE,DE275_97715701,92652
DE,DE257_95720111,92646
DE,DE723_6533007,92572
DE,DE245_94710159,92504
DE,DEA34_5554024,92237
DE,DE236_93730167,92043
DE,DE128_8226076,92040
DE,DE735_6634025,91884
DE,DE26B_96780160,91750
DE,DE26A_96775620,91747
DE,DE245_94710185,91626
DE,DE236_93735321,91410
DE,DE248_94745427,91203
DE,DE228_92750151,90996
DE,DE224_92710125,90941
FR,FR821_431,90880
DE,DE264_96710139,90780
DE,DE715_6431018,90774
DE,DE279_97755740,90704
DE,DE269_96760134,90634
DE,DE227_92740172,90420
DE,DEA37_5566096,90325
DE,DE118_81250107,90320
DE,DE26C_96790180,90243
