beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
agrupamento de escolas de odemira,PT,Portugal,project,,Alentejo,,,,,Portugal,Beja,,Odemira,7630-174,,,"Lugar Horta Dos Reis, Aptd. 25, Odemira, Beja, 7630-174 Odemira, Portugal",37.5972,-8.6421698,True,021105
agrupamento de escolas de oliveira de frades,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Oliveira de Frades,3680-115,Rua Senhora dos Milagres,22,"R. Sra. dos Milagres 22, 3680-115 Oliveira de Frades, Portugal",40.7260753,-8.1746355,True,181004
agrupamento de escolas de oliveira do bairro,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Oliveira do Bairro,3770-855,Rua Colégios,,"R. Colégios, 3770-855 Oliveira do Bairro, Portugal",40.503988,-8.481157,True,011404
agrupamento de escolas de oliveira do hospital,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Oliveira do Hospital,3404-957,Praça Dr. Vasco Campos,,"Praça Dr. Vasco Campos, 3404-957 Oliveira do Hospital, Portugal",40.35578339999999,-7.8551549,True,061112
agrupamento de escolas de ovar,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Ovar,,Rua Dom Dinis,,"R. Dom Dinis, 3880 Ovar, Portugal",40.87156900000001,-8.62295,True,011505
agrupamento de escolas de ovar - escola secundaria jose macedo fragateiro,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Ovar,3880-199,Rua Dom Dinis,,"R. Dom Dinis, 3880-199 Ovar, Portugal",40.8719624,-8.6229253,True,011505
agrupamento de escolas de ovar sul,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Ovar,,Rua Dom Dinis,,"R. Dom Dinis, 3880 Ovar, Portugal",40.87156900000001,-8.62295,True,011505
agrupamento de escolas de pacos de brandao,PT,Portugal,project,,Norte,,,,,Portugal,Aveiro,,,4535-312,Rua Entre Avenidas,56,"R. Entre Avenidas 56, 4535-312, Portugal",40.97134279999999,-8.588800499999998,True,010919
agrupamento de escolas de padrao da legua,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Leça do Balio,4465-332,Rua Dom Frei Manuel de Almeida de Vasconcelos,381,"Rua Dom Frei Manuel de Almeida de Vasconcelos 381, 4465-332 Leça do Balio, Portugal",41.19084290000001,-8.6342873,True,130801
agrupamento de escolas de pardilho,PT,Portugal,project,,Centro,,,,,Portugal,Aveiro,,Pardilhó,3860-443,Rua Padre Garrido,,"R. Padre Garrido, 3860-443 Pardilhó, Portugal",40.79816719999999,-8.6233267,True,010805
agrupamento de escolas de pedroucos,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Maia,4425-296,,,"Rua Margarida Ferreira de Araújo Guimarães, 4425-296 Maia, Portugal",41.190634,-8.585222,True,130617
agrupamento de escolas de penafiel sudeste,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Cabeça Santa,4575-134,Avenida Cruzeiro das Lampreias,513,"Av. Cruzeiro das Lampreias 513, 4575-134 Cabeça Santa, Portugal",41.1174533,-8.2750672,True,131104
agrupamento de escolas de penalva do castelo,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Penalva do Castelo,,,,"3550 Penalva do Castelo, Portugal",40.679263,-7.695438699999998,True,181105
agrupamento de escolas de pevidem,PT,Portugal,project,,Norte,,,,,Portugal,Braga,,,,Rua João Antunes Guimarães,292,"R. João Antunes Guimarães 292, 4805, Portugal",41.5178565,-8.319531799999998,True,030841
agrupamento de escolas de pinhel,PT,Portugal,project,,Centro,,,,,Portugal,Guarda,,Pinhel,,Avenida Carneiro de Gusmão,117,"Av. Carneiro de Gusmão 117, 6400 Pinhel, Portugal",40.77332790000001,-7.074320600000001,True,091017
agrupamento de escolas de ponte da barca,PT,Portugal,project,,Norte,,,,,Portugal,Viana do Castelo,,Ponte da Barca,4980-020,Apartado 57,,"Mira Lima, Apartado 57, 4980-020 Pte. da Barca, Portugal",41.80249550000001,-8.4108774,True,160615
agrupamento de escolas de porto alto,PT,Portugal,project,,Alentejo,,,,,Portugal,Santarém,,Samora Correia,2135-132,Rua Vasco da Gama,26,"R. Vasco da Gama 26, 2135-132 Samora Correia, Portugal",38.9177507,-8.885686500000002,True,140502
agrupamento de escolas de porto de mos,PT,Portugal,project,,Centro,,,,,Portugal,Leiria,,Porto de Mós,2480-306,Avenida Engenheiro Adelino Reis dos Santos,,"Av. Eng. Adelino Reis dos Santos, 2480-306 Porto de Mós, Portugal",39.59846330000001,-8.816901999999999,True,101611
agrupamento de escolas de povoa de lanhoso,PT,Portugal,project,,Norte,,,,,Portugal,Braga,,Póvoa de Lanhoso,,Rua 25 de Novembro,295,"R. 25 de Novembro 295, 4830 Póvoa de Lanhoso, Portugal",41.57431880000001,-8.274975999999999,True,030919
agrupamento de escolas de rates,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Rates,4570-436,Rua Faria Guimarães,161,"R. Faria Guimarães 161, 4570-436 Rates, Portugal",41.41929349999999,-8.661956300000002,True,131311
agrupamento de escolas de real,PT,Portugal,project,,Norte,,,,,Portugal,Braga,,"Real, Braga",4700-291,Avenida de São Frutuoso,,"Av. de São Frutuoso, 4700-291 Real, Braga, Portugal",41.5577824,-8.4395854,True,030337
agrupamento de escolas de ribeira de pena,PT,Portugal,project,,Norte,,,,,Portugal,Vila Real,,Ribeira de Pena,,Avenida 25 de Abril,202,"Av. 25 de Abril 202, 4870 Ribeira de Pena, Portugal",41.52109099999999,-7.792730699999998,True,170905
agrupamento de escolas de rio de mouro -  padre alberto neto,PT,Portugal,project,,Lisboa,,,,,Portugal,Lisboa,,"Rio de Mouro, Lisboa",2635-317,,,"Av. Pedro Nunes, 1, 2635-317 Rio de Mouro, Lisboa, Portugal",38.7822791,-9.3185524,True,111108
agrupamento de escolas de rio tinto,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Rio Tinto,4435-212,,,"Rua Dr. Cancelas, Rio Tinto, 4435-212 Rio Tinto, Portugal",41.170546,-8.557652,True,130408
agrupamento de escolas de sacavem e prior velho,PT,Portugal,project,,Lisboa,,,,,Portugal,Lisboa,,Sacavém,2685-011,Rua Sport Grupo Sacavenense,,"R. Sport Grupo Sacavenense, 2685-011 Sacavém, Portugal",38.788972,-9.1058364,True,110712
agrupamento de escolas de salvaterra de magos,PT,Portugal,project,,Alentejo,,,,,Portugal,Santarém,,Salvaterra de Magos,2120-092,Rua do Parque,,"Rua do Parque, 2120-092 Salvaterra de Magos, Portugal",39.0242453,-8.793759699999999,True,141504
agrupamento de escolas de santa comba dao,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Santa Comba Dão,,Urbanização Quinta da Regucha,,"Urbanização Quinta da Regucha, 3440 Santa Comba Dão, Portugal",40.408621,-8.130475999999998,True,181404
agrupamento de escolas de santa maria da feira,PT,Portugal,project,,Norte,,,,,Portugal,Aveiro,,Santa Maria da Feira,4520-218,Rua Doutor Manuel Laranjeira,10,"R. Dr. Manuel Laranjeira 10, 4520-218 Santa Maria da Feira, Portugal",40.917714,-8.552302400000002,True,010906
agrupamento de escolas de sao goncalo,PT,Portugal,project,,Centro,,,,,Portugal,Lisboa,,Torres Vedras,,,,"Santa Maria do Castelo e, São Miguel, 2560 Torres Vedras, Portugal",39.0819677,-9.2629364,True,111313
agrupamento de escolas de sao pedro do sul - centro de formacao de associacao de escolas castro daire/lafoes,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,São Pedro do Sul,3660-428,Avenida Doutor Sá Carneiro,744,"Av. Dr. Sá Carneiro 744, 3660-428 São Pedro do Sul, Portugal",40.7579363,-8.0697135,True,181614
agrupamento de escolas de sernancelhe,PT,Portugal,project,,Norte,,,,,Portugal,Viseu,,Sernancelhe,3640-290,Rua Padre João Rodrigues,,"R. Padre João Rodrigues, 3640-290 Sernancelhe, Portugal",40.8998171,-7.485702,True,181816
