NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;
DEF0E;010615153;01061026;no;Elskop;Elskop;152;7340000;
DEF0E;010615134;01061027;no;Engelbrechtsche Wildnis;Engelbrechtsche Wildnis;933;5130000;
DEF0E;010615189;01061028;no;Fitzbek;Fitzbek;365;10240000;
DEF0E;n.a.;01061029;no;Glückstadt, Stadt;Glückstadt, Stadt;11542;22760000;
DEF0E;010615153;01061030;no;Grevenkop;Grevenkop;348;9630000;
DEF0E;010615168;01061031;no;Gribbohm;Gribbohm;457;13230000;
DEF0E;010615168;01061033;no;Hadenfeld;Hadenfeld;120;2350000;
DEF0E;010615138;01061034;no;Heiligenstedten;Heiligenstedten;1649;8960000;
DEF0E;010615138;01061035;no;Heiligenstedtenerkamp;Heiligenstedtenerkamp;705;850000;
DEF0E;010615189;01061036;no;Hennstedt;Hennstedt;602;10330000;
DEF0E;010615134;01061037;no;Herzhorn;Herzhorn;1057;12430000;
DEF0E;010615189;01061038;no;Hingstheide;Hingstheide;67;3830000;
DEF0E;010615138;01061039;no;Hodorf;Hodorf;222;7500000;
DEF0E;010615138;01061040;no;Hohenaspe;Hohenaspe;2069;14070000;
DEF0E;010615134;01061041;no;Hohenfelde;Hohenfelde;916;17940000;
DEF0E;010615189;01061042;no;Hohenlockstedt;Hohenlockstedt;6051;45600000;
DEF0E;010615168;01061043;no;Holstenniendorf;Holstenniendorf;420;12090000;
DEF0E;010615134;01061044;no;Horst (Holstein);Horst (Holstein);5235;29070000;
DEF0E;010615138;01061045;no;Huje;Huje;255;5540000;
DEF0E;n.a.;01061046;no;Itzehoe, Stadt;Itzehoe, Stadt;32583;28030000;
DEF0E;010615138;01061047;no;Kaaks;Kaaks;409;8560000;
DEF0E;010615168;01061048;no;Kaisborstel;Kaisborstel;78;2980000;
DEF0E;010615189;01061049;no;Kellinghusen, Stadt;Kellinghusen, Stadt;7893;18810000;
DEF0E;010615134;01061050;no;Kiebitzreihe;Kiebitzreihe;2215;8700000;
DEF0E;010615138;01061052;no;Kleve;Kleve;571;5570000;
DEF0E;010615104;01061053;no;Kollmoor;Kollmoor;34;3340000;
DEF0E;010615134;01061054;no;Krempdorf;Krempdorf;266;5640000;
DEF0E;010615153;01061055;no;Krempe, Stadt;Krempe, Stadt;2334;3390000;
DEF0E;010615153;01061056;no;Kremperheide;Kremperheide;2515;3980000;
DEF0E;010615153;01061057;no;Krempermoor;Krempermoor;528;1550000;
DEF0E;010615104;01061058;no;Kronsmoor;Kronsmoor;189;6050000;
DEF0E;010615138;01061059;no;Krummendiek;Krummendiek;80;1780000;
DEF0E;010615179;01061060;no;Kudensee;Kudensee;137;3040000;
DEF0E;010615104;01061061;no;Lägerdorf;Lägerdorf;2543;5960000;
DEF0E;010615179;01061062;no;Landrecht;Landrecht;139;4130000;
DEF0E;010615179;01061063;no;Landscheide;Landscheide;245;7440000;
DEF0E;010615189;01061064;no;Lockstedt;Lockstedt;172;7320000;
DEF0E;010615138;01061065;no;Lohbarbek;Lohbarbek;728;6240000;
DEF0E;010615168;01061066;no;Looft;Looft;373;12430000;
DEF0E;010615138;01061067;no;Mehlbek;Mehlbek;445;8910000;
DEF0E;010615104;01061068;no;Moordiek;Moordiek;116;6300000;
DEF0E;010615138;01061070;no;Moorhusen;Moorhusen;88;4680000;
DEF0E;010615189;01061071;no;Mühlenbarbek;Mühlenbarbek;331;8660000;
DEF0E;010615104;01061072;no;Münsterdorf;Münsterdorf;1950;5110000;
DEF0E;010615153;01061073;no;Neuenbrook;Neuenbrook;651;14320000;
DEF0E;010615134;01061074;no;Neuendorf b. Elmshorn;Neuendorf b. Elmshorn;907;15780000;
DEF0E;010615168;01061076;no;Nienbüttel;Nienbüttel;149;4160000;
DEF0E;010615179;01061077;no;Nortorf;Nortorf;849;20190000;
DEF0E;010615168;01061078;no;Nutteln;Nutteln;281;6970000;
DEF0E;010615104;01061079;no;Oelixdorf;Oelixdorf;1673;10500000;
DEF0E;010615189;01061080;no;Oeschebüttel;Oeschebüttel;191;5480000;
DEF0E;010615168;01061081;no;Oldenborstel;Oldenborstel;120;4240000;
DEF0E;010615138;01061082;no;Oldendorf;Oldendorf;1134;10350000;
DEF0E;010615138;01061083;no;Ottenbüttel;Ottenbüttel;752;10050000;
DEF0E;010615138;01061084;no;Peissen;Peissen;299;10170000;
DEF0E;010615168;01061085;no;Pöschendorf;Pöschendorf;258;6060000;
DEF0E;010615189;01061086;no;Poyenberg;Poyenberg;404;8820000;
DEF0E;010615168;01061087;no;Puls;Puls;612;10900000;
DEF0E;010615189;01061088;no;Quarnstedt;Quarnstedt;431;10590000;
DEF0E;010615189;01061089;no;Rade;Rade;90;3920000;
DEF0E;010615168;01061091;no;Reher;Reher;750;15300000;
DEF0E;010615153;01061092;no;Rethwisch;Rethwisch;583;9830000;
DEF0E;010615189;01061093;no;Rosdorf;Rosdorf;383;5600000;
DEF0E;010615179;01061095;no;Sankt Margarethen;Sankt Margarethen;928;13240000;
DEF0E;010615189;01061096;no;Sarlhusen;Sarlhusen;491;10860000;
DEF0E;010615168;01061097;no;Schenefeld;Schenefeld;2400;5160000;
DEF0E;010615138;01061098;no;Schlotfeld;Schlotfeld;234;4800000;
DEF0E;010615168;01061099;no;Siezbüttel;Siezbüttel;61;4080000;
DEF0E;010615138;01061100;no;Silzen;Silzen;178;6690000;
DEF0E;010615134;01061101;no;Sommerland;Sommerland;841;18750000;
DEF0E;010615179;01061102;no;Stördorf;Stördorf;124;7410000;
DEF0E;010615189;01061103;no;Störkathen;Störkathen;106;2030000;
DEF0E;010615153;01061104;no;Süderau;Süderau;762;8860000;
DEF0E;010615168;01061105;no;Vaale;Vaale;1253;14910000;
DEF0E;010615168;01061106;no;Vaalermoor;Vaalermoor;145;6220000;
DEF0E;010615168;01061107;no;Wacken;Wacken;1814;7100000;
DEF0E;010615168;01061108;no;Warringholz;Warringholz;288;6300000;
DEF0E;010615104;01061109;no;Westermoor;Westermoor;395;9440000;
DEF0E;010615179;01061110;no;Wewelsfleth;Wewelsfleth;1511;24540000;
DEF0E;010615189;01061111;no;Wiedenborstel;Wiedenborstel;8;4520000;
DEF0E;010615189;01061112;no;Willenscharen;Willenscharen;154;7620000;
DEF0E;010610113;01061113;no;Wilster, Stadt;Wilster, Stadt;4383;2710000;
DEF0E;010615138;01061114;no;Winseldorf;Winseldorf;302;5620000;
DEF0E;010615104;01061115;no;Wittenbergen;Wittenbergen;182;4590000;
DEF0E;010615189;01061116;no;Wrist;Wrist;2435;10120000;
DEF0E;010615189;01061117;no;Wulfsmoor;Wulfsmoor;391;8780000;
DEF0E;010615134;01061118;no;Kollmar;Kollmar;1712;32820000;
DEF0E;010615179;01061119;no;Neuendorf-Sachsenbande;Neuendorf-Sachsenbande;483;19310000;
DEF0F;n.a.;01062001;no;Ahrensburg, Stadt;Ahrensburg, Stadt;30858;35300000;
DEF0F;010625244;01062003;no;Badendorf;Badendorf;781;6110000;
DEF0F;n.a.;01062004;no;Bad Oldesloe, Stadt;Bad Oldesloe, Stadt;24204;52600000;
DEF0F;010625218;01062005;no;Bargfeld-Stegen;Bargfeld-Stegen;2907;17810000;
DEF0F;n.a.;01062006;no;Bargteheide, Stadt;Bargteheide, Stadt;15136;15830000;
DEF0F;010625244;01062008;no;Barnitz;Barnitz;823;11800000;
DEF0F;n.a.;01062009;no;Barsbüttel;Barsbüttel;12368;24680000;
DEF0F;010625262;01062011;no;Braak;Braak;799;7510000;
DEF0F;010625218;01062014;no;Delingsdorf;Delingsdorf;2167;8090000;
DEF0F;010625218;01062016;no;Elmenhorst;Elmenhorst;2494;14930000;
DEF0F;n.a.;01062018;no;Glinde, Stadt;Glinde, Stadt;16263;11220000;
DEF0F;010625207;01062019;no;Grabau;Grabau;792;9140000;
DEF0F;010625270;01062020;no;Grande;Grande;682;7870000;
DEF0F;010625270;01062021;no;Grönwohld;Grönwohld;1348;9790000;
DEF0F;010625270;01062022;no;Großensee;Großensee;1737;12110000;
DEF0F;n.a.;01062023;no;Großhansdorf;Großhansdorf;9070;11200000;
DEF0F;010625244;01062025;no;Hamberge;Hamberge;1453;6740000;
DEF0F;010625270;01062026;no;Hamfelde;Hamfelde;487;2720000;
DEF0F;010625218;01062027;no;Hammoor;Hammoor;1198;7820000;
DEF0F;010625244;01062031;no;Heidekamp;Heidekamp;471;3490000;
DEF0F;010625244;01062032;no;Heilshoop;Heilshoop;602;8500000;
DEF0F;010625270;01062033;no;Hohenfelde;Hohenfelde;50;1630000;
DEF0F;010625262;01062035;no;Hoisdorf;Hoisdorf;3390;16040000;
DEF0F;010625218;01062036;no;Jersbek;Jersbek;1768;17920000;
DEF0F;010625244;01062039;no;Klein Wesenberg;Klein Wesenberg;757;8740000;
DEF0F;010625270;01062040;no;Köthel;Köthel;336;3850000;
DEF0F;010625270;01062045;no;Lütjensee;Lütjensee;3231;14050000;
DEF0F;010625207;01062046;no;Meddewade;Meddewade;787;3100000;
DEF0F;010625244;01062048;01/01/2010;Mönkhagen;Mönkhagen;622;7314632;
DEF0F;010625207;01062050;no;Neritz;Neritz;318;4660000;
DEF0F;010625218;01062051;no;Nienwohld;Nienwohld;467;9190000;
DEF0F;n.a.;01062053;no;Oststeinbek;Oststeinbek;8466;11370000;
DEF0F;010625207;01062056;no;Pölitz;Pölitz;1171;12970000;
DEF0F;010625270;01062058;no;Rausdorf;Rausdorf;231;4870000;
DEF0F;010625244;01062059;no;Rehhorst;Rehhorst;691;16190000;
DEF0F;n.a.;01062060;no;Reinbek, Stadt;Reinbek, Stadt;25874;31230000;
DEF0F;n.a.;01062061;no;Reinfeld (Holstein), Stadt;Reinfeld (Holstein), Stadt;8499;17360000;
DEF0F;010625207;01062062;no;Rethwisch;Rethwisch;1045;13240000;
DEF0F;010625207;01062065;no;Rümpel;Rümpel;1307;15900000;
DEF0F;010625262;01062069;no;Siek;Siek;2032;12470000;
DEF0F;010625262;01062071;no;Stapelfeld;Stapelfeld;1606;10120000;
DEF0F;n.a.;01062076;no;Tangstedt;Tangstedt;6338;39860000;
DEF0F;010625218;01062078;no;Todendorf;Todendorf;1129;12810000;
DEF0F;010625218;01062081;no;Tremsbüttel;Tremsbüttel;1866;10330000;
DEF0F;010625270;01062082;no;Trittau;Trittau;7679;28590000;
DEF0F;010625244;01062083;no;Westerau;Westerau;784;15380000;
DEF0F;010625270;01062086;no;Witzhave;Witzhave;1432;7870000;
DEF0F;010625244;01062087;no;Zarpen;Zarpen;1507;11690000;
DEF0F;010625262;01062088;no;Brunsbek;Brunsbek;1635;14420000;
DEF0F;010625207;01062089;no;Lasbek;Lasbek;1196;12400000;
DEF0F;n.a.;01062090;no;Ammersbek;Ammersbek;9335;17710000;
DEF0F;010625207;01062091;no;Steinburg;Steinburg;2517;23910000;
DEF0F;010625207;01062092;no;Travenbrück;Travenbrück;1752;26470000;
DEF0F;010625244;01062093;no;Feldhorst;Feldhorst;601;15480000;
DEF0F;010625244;01062094;no;Wesenberg;Wesenberg;1268;11940000;
DEG01;n.a.;16051000;no;Erfurt, Stadt;Erfurt, Stadt;203830;269130000;
DEG02;n.a.;16052000;no;Gera, Stadt;Gera, Stadt;99987;151920000;
DEG03;n.a.;16053000;no;Jena, Stadt;Jena, Stadt;104449;114470000;
DEG04;n.a.;16054000;no;Suhl, Stadt;Suhl, Stadt;39526;102700000;
DEG05;n.a.;16055000;no;Weimar, Stadt;Weimar, Stadt;65233;84190000;
DEG06;160615008;16061001;no;Arenshausen;Arenshausen;1008;5790000;
DEG06;160615012;16061002;no;Asbach-Sickenberg;Asbach-Sickenberg;110;9780000;
DEG06;160615001;16061003;no;Berlingerode;Berlingerode;1246;11660000;
DEG06;160615014;16061004;no;Bernterode (bei Heilbad Heiligenstadt);Bernterode (bei Heilbad Heiligenstadt);213;8670000;
DEG06;160615012;16061007;no;Birkenfelde;Birkenfelde;585;8340000;
DEG06;160615005;16061009;no;Bischofferode;Bischofferode;1913;12210000;
DEG06;160615005;16061011;no;Bockelnhagen;Bockelnhagen;424;18650000;
DEG06;160615009;16061012;no;Bodenrode-Westhausen;Bodenrode-Westhausen;1173;14530000;
DEG06;160615008;16061014;no;Bornhagen;Bornhagen;297;6590000;
DEG06;160615001;16061015;no;Brehme;Brehme;1135;5280000;
DEG06;160615006;16061017;01/09/2009;Breitenworbis;Breitenworbis;3544;24080000;
DEG06;160615013;16061018;no;Büttstedt;Büttstedt;921;7530000;
DEG06;160615006;16061019;no;Buhla;Buhla;565;8810000;
DEG06;160615008;16061021;no;Burgwalde;Burgwalde;241;4960000;
DEG06;160615004;16061022;no;Deuna;Deuna;985;10300000;
DEG06;160615014;16061023;no;Dieterode;Dieterode;92;2790000;
DEG06;160615012;16061024;no;Dietzenrode/Vatterode;Dietzenrode/Vatterode;131;5770000;
DEG06;160615003;16061025;no;Dingelstädt, Stadt;Dingelstädt, Stadt;4698;20400000;
DEG06;160615001;16061026;no;Ecklingerode;Ecklingerode;781;8090000;
DEG06;160615013;16061027;no;Effelder;Effelder;1333;10910000;
DEG06;160615012;16061028;no;Eichstruth;Eichstruth;88;1340000;
DEG06;160615001;16061031;no;Ferna;Ferna;570;4440000;
DEG06;160615008;16061032;no;Freienhagen;Freienhagen;309;4100000;
DEG06;160615008;16061033;no;Fretterode;Fretterode;179;5870000;
DEG06;160615009;16061034;no;Geisleden;Geisleden;1048;16580000;
DEG06;160615014;16061035;no;Geismar;Geismar;1207;19320000;
DEG06;160615008;16061036;no;Gerbershausen;Gerbershausen;651;7530000;
DEG06;160615006;16061037;no;Gernrode;Gernrode;1651;7340000;
DEG06;160615004;16061038;no;Gerterode;Gerterode;401;6320000;
DEG06;160615009;16061039;no;Glasehausen;Glasehausen;176;2610000;
DEG06;160615013;16061041;no;Großbartloff;Großbartloff;953;13710000;
DEG06;160615005;16061042;no;Großbodungen;Großbodungen;1402;15530000;
DEG06;160615004;16061043;no;Hausen;Hausen;429;4280000;
DEG06;160615006;16061044;no;Haynrode;Haynrode;687;15030000;
DEG06;n.a.;16061045;no;Heilbad Heiligenstadt, Stadt;Heilbad Heiligenstadt, Stadt;16765;61570000;
DEG06;160615003;16061046;no;Helmsdorf;Helmsdorf;549;5230000;
DEG06;160615009;16061047;no;Heuthen;Heuthen;767;10080000;
DEG06;160615008;16061048;no;Hohengandern;Hohengandern;558;6830000;
DEG06;160615009;16061049;no;Hohes Kreuz;Hohes Kreuz;1399;17960000;
DEG06;160615005;16061051;no;Holungen;Holungen;894;6790000;
DEG06;160615001;16061052;no;Hundeshagen;Hundeshagen;1264;13370000;
DEG06;160615005;16061053;no;Jützenbach;Jützenbach;554;8670000;
DEG06;160615003;16061054;no;Kallmerode;Kallmerode;612;5590000;
DEG06;160615003;16061055;no;Kefferhausen;Kefferhausen;780;10390000;
DEG06;160615014;16061056;no;Kella;Kella;566;5050000;
DEG06;160615008;16061057;no;Kirchgandern;Kirchgandern;625;4380000;
DEG06;160615006;16061058;no;Kirchworbis;Kirchworbis;1400;5430000;
DEG06;160615004;16061059;no;Kleinbartloff;Kleinbartloff;438;12590000;
DEG06;160615003;16061061;no;Kreuzebra;Kreuzebra;794;13000000;
DEG06;160615014;16061062;no;Krombach;Krombach;205;4190000;
DEG06;160615013;16061063;no;Küllstedt;Küllstedt;1507;13110000;
DEG06;160615012;16061065;no;Lenterode;Lenterode;305;4240000;
DEG06;160615008;16061066;no;Lindewerra;Lindewerra;251;4390000;
DEG06;160615012;16061067;no;Lutter;Lutter;716;9850000;
DEG06;160615012;16061068;no;Mackenrode;Mackenrode;354;3800000;
DEG06;160615008;16061069;no;Marth;Marth;348;4860000;
DEG06;160615005;16061073;no;Neustadt;Neustadt;722;3590000;
DEG06;160615004;16061074;no;Niederorschel;Niederorschel;3274;19540000;
DEG06;160615014;16061075;no;Pfaffschwende;Pfaffschwende;359;4030000;
DEG06;160615009;16061076;no;Reinholterode;Reinholterode;796;8730000;
DEG06;160615012;16061077;no;Röhrig;Röhrig;255;2810000;
DEG06;160615008;16061078;no;Rohrberg;Rohrberg;244;3540000;
DEG06;160615008;16061082;no;Rustenfelde;Rustenfelde;513;6130000;
DEG06;160615008;16061083;no;Schachtebich;Schachtebich;260;3790000;
DEG06;160615012;16061084;no;Schönhagen;Schönhagen;153;2550000;
DEG06;160615014;16061085;no;Schwobfeld;Schwobfeld;113;2500000;
DEG06;160615014;16061086;no;Sickerode;Sickerode;157;2000000;
DEG06;160615003;16061087;no;Silberhausen;Silberhausen;688;10300000;
DEG06;160615005;16061088;no;Silkerode;Silkerode;438;10960000;
DEG06;160615009;16061089;no;Steinbach;Steinbach;564;8480000;
DEG06;160615012;16061091;no;Steinheuterode;Steinheuterode;263;2530000;
DEG06;160615005;16061092;no;Steinrode;Steinrode;523;10310000;
DEG06;160615005;16061093;no;Stöckey;Stöckey;422;7770000;
DEG06;160615001;16061094;no;Tastungen;Tastungen;264;3600000;
DEG06;160615012;16061096;no;Thalwenden;Thalwenden;382;3350000;
DEG06;160615012;16061097;no;Uder;Uder;2554;13900000;
DEG06;160615014;16061098;no;Volkerode;Volkerode;255;6880000;
DEG06;160615004;16061099;no;Vollenborn;Vollenborn;250;2410000;
DEG06;160615013;16061101;no;Wachstedt;Wachstedt;549;17460000;
DEG06;160615008;16061102;no;Wahlhausen;Wahlhausen;340;7140000;
DEG06;160615001;16061103;no;Wehnde;Wehnde;381;9710000;
DEG06;160615005;16061104;no;Weißenborn-Lüderode;Weißenborn-Lüderode;1424;26200000;
DEG06;160615014;16061105;no;Wiesenfeld;Wiesenfeld;251;7610000;
DEG06;160615009;16061107;no;Wingerode;Wingerode;1242;9770000;
DEG06;160615012;16061111;no;Wüstheuterode;Wüstheuterode;607;4930000;
DEG06;160615005;16061112;no;Zwinge;Zwinge;418;5170000;
DEG06;160615014;16061113;no;Schimberg;Schimberg;2323;29320000;
DEG06;160615001;16061114;no;Teistungen;Teistungen;2510;25940000;
DEG06;160610115;16061115;no;Leinefelde-Worbis, Stadt;Leinefelde-Worbis, Stadt;19761;96560000;
DEG07;160625002;16062001;no;Auleben;Auleben;1025;19450000;
DEG07;160625052;16062002;no;Bleicherode, Stadt;Bleicherode, Stadt;6740;28270000;
DEG07;160625006;16062004;no;Buchholz;Buchholz;213;2620000;
DEG07;n.a.;16062005;no;Ellrich, Stadt;Ellrich, Stadt;5781;69420000;
DEG07;160625052;16062006;no;Etzelsrode;Etzelsrode;109;3500000;
DEG07;160625052;16062007;no;Friedrichsthal;Friedrichsthal;239;12420000;
DEG07;160625002;16062008;no;Görsbach;Görsbach;1105;9050000;
DEG07;160625004;16062009;no;Großlohra;Großlohra;999;18290000;
DEG07;160625004;16062014;no;Hainrode/Hainleite;Hainrode/Hainleite;375;8760000;
DEG07;160625002;16062015;no;Hamma;Hamma;294;5760000;
DEG07;160625006;16062016;no;Harzungen;Harzungen;210;3860000;
DEG07;160625002;16062017;no;Heringen/Helme, Stadt;Heringen/Helme, Stadt;2251;20950000;
DEG07;160625006;16062018;no;Herrmannsacker;Herrmannsacker;401;19140000;
DEG07;160625006;16062022;no;Ilfeld;Ilfeld;3000;62330000;
DEG07;160625052;16062024;no;Kehmstedt;Kehmstedt;483;11400000;
DEG07;160625052;16062025;no;Kleinbodungen;Kleinbodungen;394;5220000;
DEG07;160625004;16062026;no;Kleinfurra;Kleinfurra;1189;18510000;
DEG07;160625052;16062029;no;Kraja;Kraja;305;4370000;
DEG07;160625052;16062033;no;Lipprechterode;Lipprechterode;604;9730000;
DEG07;160625006;16062036;no;Neustadt/Harz;Neustadt/Harz;1154;11460000;
DEG07;160625052;16062037;no;Niedergebra;Niedergebra;718;10000000;
DEG07;160625006;16062038;no;Niedersachswerfen;Niedersachswerfen;3258;11790000;
DEG07;160625004;16062039;no;Nohra;Nohra;868;16090000;
DEG07;n.a.;16062041;no;Nordhausen, Stadt;Nordhausen, Stadt;44127;105290000;
DEG07;n.a.;16062049;no;Sollstedt;Sollstedt;3308;26220000;
DEG07;160625002;16062054;no;Urbach;Urbach;944;25270000;
DEG07;160625002;16062055;no;Uthleben;Uthleben;1155;14630000;
DEG07;160625002;16062057;no;Windehausen;Windehausen;531;5930000;
DEG07;160625004;16062058;no;Wipperdorf;Wipperdorf;1445;18120000;
DEG07;160625004;16062059;no;Wolkramshausen;Wolkramshausen;1049;10840000;
DEG07;n.a.;16062062;no;Hohenstein;Hohenstein;2633;60810000;
DEG07;n.a.;16062063;no;Werther;Werther;3450;61440000;
DEG09;160645006;16064001;no;Altengottern;Altengottern;1100;18170000;
DEG09;n.a.;16064003;no;Bad Langensalza, Stadt;Bad Langensalza, Stadt;18150;123110000;
DEG09;160645001;16064004;no;Bad Tennstedt, Stadt;Bad Tennstedt, Stadt;2560;27270000;
DEG09;160645001;16064005;no;Ballhausen;Ballhausen;907;14720000;
DEG09;160645001;16064007;no;Blankenburg;Blankenburg;128;7140000;
DEG09;160645009;16064008;no;Bothenheilingen;Bothenheilingen;466;9460000;
DEG09;160645001;16064009;no;Bruchstedt;Bruchstedt;260;6790000;
DEG09;n.a.;16064014;no;Dünwald;Dünwald;2356;28850000;
DEG09;160645006;16064017;no;Flarchheim;Flarchheim;447;11870000;
DEG09;160645006;16064018;no;Großengottern;Großengottern;2274;19260000;
DEG09;160645051;16064019;no;Großvargula;Großvargula;740;15190000;
DEG09;160645001;16064021;no;Haussömmern;Haussömmern;240;6420000;
DEG09;160645051;16064022;no;Herbsleben;Herbsleben;3056;25020000;
DEG09;160645006;16064023;no;Heroldishausen;Heroldishausen;206;3200000;
DEG09;n.a.;16064024;no;Heyerode;Heyerode;2291;5680000;
DEG09;160645004;16064025;no;Hildebrandshausen;Hildebrandshausen;425;6080000;
DEG09;160645001;16064027;no;Hornsömmern;Hornsömmern;136;4280000;
DEG09;160645009;16064029;no;Issersheilingen;Issersheilingen;137;4140000;
DEG09;160645008;16064032;no;Kammerforst;Kammerforst;860;16920000;
DEG09;160645001;16064033;no;Kirchheilingen;Kirchheilingen;817;16510000;
DEG09;160645009;16064035;no;Kleinwelsbach;Kleinwelsbach;136;3440000;
DEG09;160645001;16064036;no;Klettstedt;Klettstedt;223;5690000;
DEG09;160645009;16064037;no;Körner;Körner;1813;30640000;
DEG09;160645001;16064038;no;Kutzleben;Kutzleben;639;18340000;
DEG09;160645008;16064039;no;Langula;Langula;1070;15160000;
DEG09;160645004;16064042;no;Lengenfeld unterm Stein;Lengenfeld unterm Stein;1259;13340000;
DEG09;160645009;16064043;no;Marolterode;Marolterode;342;6310000;
DEG09;160645001;16064045;no;Mittelsömmern;Mittelsömmern;232;10080000;
DEG09;n.a.;16064046;no;Mühlhausen/Thüringen, Stadt;Mühlhausen/Thüringen, Stadt;36100;86350000;
DEG09;160645006;16064047;no;Mülverstedt;Mülverstedt;729;23190000;
DEG09;160645009;16064048;no;Neunheilingen;Neunheilingen;494;14580000;
DEG09;160645008;16064049;no;Niederdorla;Niederdorla;1363;14640000;
DEG09;160645008;16064051;no;Oberdorla;Oberdorla;2161;19700000;
DEG09;160645009;16064052;no;Obermehler;Obermehler;958;21640000;
DEG09;160645008;16064053;no;Oppershausen;Oppershausen;332;8580000;
DEG09;160645004;16064055;no;Rodeberg;Rodeberg;2161;26550000;
DEG09;160645009;16064057;no;Schlotheim, Stadt;Schlotheim, Stadt;4009;22310000;
DEG09;160645006;16064058;no;Schönstedt;Schönstedt;1420;22640000;
DEG09;160645001;16064061;no;Sundhausen;Sundhausen;385;8060000;
DEG09;160645001;16064062;no;Tottleben;Tottleben;151;5040000;
DEG09;160645001;16064064;no;Urleben;Urleben;437;8130000;
DEG09;160645006;16064065;no;Weberstedt;Weberstedt;576;18310000;
DEG09;n.a.;16064066;no;Weinbergen;Weinbergen;3148;43770000;
DEG09;n.a.;16064069;no;Katharinenberg;Katharinenberg;2994;34780000;
DEG09;n.a.;16064071;no;Unstruttal;Unstruttal;3342;44420000;
DEG09;n.a.;16064072;no;Menteroda;Menteroda;2233;27310000;
DEG09;n.a.;16064073;no;Anrode;Anrode;3343;52430000;
DEG0A;160655052;16065001;no;Abtsbessingen;Abtsbessingen;530;14080000;
DEG0A;n.a.;16065002;no;Artern/Unstrut, Stadt;Artern/Unstrut, Stadt;5824;24050000;
DEG0A;n.a.;16065003;no;Bad Frankenhausen/Kyffhäuser, Stadt;Bad Frankenhausen/Kyffhäuser, Stadt;9000;65860000;
DEG0A;160655005;16065004;no;Badra;Badra;592;14000000;
DEG0A;160655052;16065005;no;Bellstedt;Bellstedt;174;4770000;
DEG0A;160655005;16065006;no;Bendeleben;Bendeleben;694;22420000;
DEG0A;160655006;16065008;no;Borxleben;Borxleben;315;5330000;
DEG0A;160655001;16065011;no;Bretleben;Bretleben;593;8620000;
DEG0A;160655002;16065012;no;Clingen, Stadt;Clingen, Stadt;1076;10750000;
DEG0A;160655054;16065013;no;Donndorf;Donndorf;855;11520000;
DEG0A;160655052;16065014;no;Ebeleben, Stadt;Ebeleben, Stadt;2957;40740000;
DEG0A;160655001;16065016;no;Etzleben;Etzleben;303;6140000;
DEG0A;160655052;16065018;no;Freienbessingen;Freienbessingen;315;8750000;
DEG0A;160655006;16065019;no;Gehofen;Gehofen;722;13490000;
DEG0A;160655005;16065021;no;Göllingen;Göllingen;742;10740000;
DEG0A;160655001;16065022;no;Gorsleben;Gorsleben;576;10780000;
DEG0A;160655002;16065023;no;Greußen, Stadt;Greußen, Stadt;3779;19170000;
DEG0A;160655005;16065027;no;Günserode;Günserode;178;8520000;
DEG0A;160655005;16065029;no;Hachelbich;Hachelbich;613;23680000;
DEG0A;160655001;16065031;no;Hauteroda;Hauteroda;580;12650000;
DEG0A;n.a.;16065032;no;Helbedündorf;Helbedündorf;2636;96300000;
DEG0A;160655001;16065033;no;Heldrungen, Stadt;Heldrungen, Stadt;2209;23280000;
DEG0A;160655001;16065034;no;Hemleben;Hemleben;249;7340000;
DEG0A;160655006;16065035;no;Heygendorf;Heygendorf;637;9350000;
DEG0A;160655052;16065038;no;Holzsußra;Holzsußra;291;9930000;
DEG0A;160655006;16065039;no;Ichstedt;Ichstedt;652;9670000;
DEG0A;160655006;16065042;no;Kalbsrieth;Kalbsrieth;758;11940000;
DEG0A;160655006;16065046;no;Mönchpfiffel-Nikolausrieth;Mönchpfiffel-Nikolausrieth;390;9160000;
DEG0A;160655006;16065047;no;Nausitz;Nausitz;171;3480000;
DEG0A;160655002;16065048;no;Niederbösa;Niederbösa;139;4630000;
DEG0A;160655005;16065051;no;Oberbösa;Oberbösa;401;11990000;
DEG0A;160655001;16065052;no;Oberheldrungen;Oberheldrungen;911;12410000;
DEG0A;160655001;16065054;no;Oldisleben;Oldisleben;2311;32480000;
DEG0A;160655006;16065056;no;Reinsdorf;Reinsdorf;827;11120000;
DEG0A;160655006;16065057;no;Ringleben;Ringleben;961;15040000;
DEG0A;160655052;16065058;no;Rockstedt;Rockstedt;249;4930000;
DEG0A;n.a.;16065061;no;Roßleben, Stadt;Roßleben, Stadt;5616;33420000;
DEG0A;160655005;16065062;no;Rottleben;Rottleben;640;9150000;
DEG0A;160655005;16065066;no;Seega;Seega;430;9010000;
DEG0A;n.a.;16065067;no;Sondershausen, Stadt;Sondershausen, Stadt;23483;200810000;
DEG0A;160655005;16065068;no;Steinthaleben;Steinthaleben;495;30880000;
DEG0A;160655052;16065072;no;Thüringenhausen;Thüringenhausen;114;3790000;
DEG0A;160655002;16065074;no;Topfstedt;Topfstedt;621;10780000;
DEG0A;160655002;16065075;no;Trebra;Trebra;304;7940000;
DEG0A;160655006;16065076;no;Voigtstedt;Voigtstedt;969;11450000;
DEG0A;160655002;16065077;no;Wasserthaleben;Wasserthaleben;442;8500000;
